time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1978-10-04T13:53:52.000Z,27.834,85.963,33,5.2,mb,,,,,us,usp0000wua,2014-11-06T23:21:52.671Z,"Nepal",earthquake,,,,,reviewed,us,us
1978-09-30T09:04:31.200Z,16.603,95.857,10,5.7,ms,,,,,us,usp0000wt3,2017-04-26T17:32:08.727Z,"near the south coast of Myanmar",earthquake,,,,,reviewed,us,us
1978-08-10T14:52:51.800Z,26.449,96.933,33,5.1,mb,,,,,us,usp0000w05,2014-11-06T23:21:51.346Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-08-08T10:12:34.400Z,32.355,83.043,37,5.2,mb,,,,,us,usp0000vz5,2014-11-06T23:21:51.161Z,"western Xizang",earthquake,,,,,reviewed,us,us
1978-08-08T00:01:46.400Z,36.594,71.083,220,5.2,mb,,,,,us,usp0000vyw,2016-11-09T23:11:15.624Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-08-01T06:20:43.000Z,36.077,70.571,96,5.2,mb,,,,,us,usp0000vvn,2014-11-06T23:21:51.038Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-07-31T11:55:39.700Z,35.378,81.947,33,5.4,ms,,,,,us,usp0000vvg,2016-11-09T23:06:45.621Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1978-06-14T16:12:06.800Z,32.31,76.522,18,5,mb,,,,,us,usp0000v1w,2014-11-06T23:21:49.693Z,"Himachal Pradesh, India",earthquake,,,,,reviewed,us,us
1978-05-07T10:32:26.000Z,33.438,73.532,27,5,mb,,,,,us,usp0000ue9,2014-11-06T23:21:48.930Z,"Pakistan",earthquake,,,,,reviewed,us,us
1978-04-27T18:12:22.700Z,35.069,72.964,33,5,mb,,,,,us,usp0000ua8,2014-11-06T23:21:48.769Z,"Pakistan",earthquake,,,,,reviewed,us,us
1978-04-21T15:22:57.600Z,36.62,71.274,227,5.9,mb,,,,,us,usp0000u6y,2016-11-09T22:21:01.637Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-04-04T00:40:29.200Z,33.033,82.285,27,6,ms,,,,,us,usp0000twz,2016-11-09T22:13:44.408Z,"western Xizang",earthquake,,,,,reviewed,us,us
1978-02-23T23:18:33.200Z,23.088,94.715,105,5.1,mb,,,,,us,usp0000t45,2016-11-09T21:56:37.873Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-02-22T09:07:30.200Z,23.282,94.14,78,5,mb,,,,,us,usp0000t3b,2014-11-06T23:21:47.304Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-02-17T23:18:00.500Z,36.311,71.005,119,5,mb,,,,,us,usp0000t0x,2014-11-06T23:21:47.113Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-02-11T07:17:07.800Z,36.47,71.524,122,5,mb,,,,,us,usp0000sxe,2014-11-06T23:21:46.974Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-02-10T17:29:52.000Z,28.072,84.644,33,5.2,mb,,,,,us,usp0000swx,2014-11-06T23:21:46.957Z,"Nepal",earthquake,,,,,reviewed,us,us
1978-02-07T20:31:54.600Z,12.863,93.07,33,5.6,ms,,,,,us,usp0000sv7,2017-04-26T17:31:29.362Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1978-02-07T13:34:10.200Z,12.679,93.029,33,5,mb,,,,,us,usp0000sv2,2014-11-06T23:21:46.895Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1978-02-07T12:30:40.400Z,12.796,93.016,33,5.5,mb,,,,,us,usp0000sv1,2016-11-09T21:49:29.947Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1978-02-03T23:46:43.900Z,23.039,94.707,105,5.1,mb,,,,,us,usp0000sty,2014-11-06T23:21:46.858Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-01-16T03:20:05.300Z,36.393,70.716,221,5.3,mb,,,,,us,usp0000sj2,2016-11-09T21:40:53.042Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1978-01-08T06:32:58.700Z,24.759,95.172,100,5.1,mb,,,,,us,usp0000sde,2014-11-06T23:21:46.289Z,"Myanmar",earthquake,,,,,reviewed,us,us
1978-01-05T03:26:39.100Z,29.638,68.757,33,5,mb,,,,,us,usp0000sc6,2014-11-06T23:21:46.252Z,"Pakistan",earthquake,,,,,reviewed,us,us
1977-12-23T21:00:25.800Z,23.636,92.386,33,5.1,mb,,,,,us,usp0000s76,2014-11-06T23:21:46.090Z,"India-Bangladesh border region",earthquake,,,,,reviewed,us,us
1977-12-21T02:08:10.000Z,32.837,76.634,33,5.1,mb,,,,,us,usp0000s5y,2014-11-06T23:21:46.051Z,"Himachal Pradesh, India",earthquake,,,,,reviewed,us,us
1977-12-07T16:19:33.900Z,35.601,94.518,33,5,mb,,,,,us,usp0000rz5,2014-11-06T23:21:45.864Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1977-11-18T05:20:11.300Z,32.693,88.388,33,6.5,ms,,,,,us,usp0000rk7,2017-04-26T17:31:07.665Z,"western Xizang",earthquake,,,,,reviewed,us,us
1977-11-13T21:02:29.300Z,26.471,93.114,33,5,mb,,,,,us,usp0000rfw,2014-11-06T23:21:45.194Z,"Assam, India",earthquake,,,,,reviewed,us,us
1977-10-13T21:18:56.900Z,9.458,93.794,33,5.1,mb,,,,,us,usp0000r1b,2014-11-06T23:21:44.620Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1977-10-13T11:32:09.300Z,23.484,93.353,61,5.2,mb,,,,,us,usp0000r15,2016-11-09T23:42:35.352Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
1977-10-13T06:57:27.500Z,9.5,93.929,33,5,mb,,,,,us,usp0000r10,2014-11-06T23:21:44.610Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1977-09-20T05:51:36.000Z,29.518,81.096,23,5,mb,,,,,us,usp0000qqx,2014-11-06T23:21:44.272Z,"Nepal",earthquake,,,,,reviewed,us,us
1977-09-09T21:05:12.500Z,36.535,71.259,97,5.1,mb,,,,,us,usp0000qjq,2014-11-06T23:21:44.066Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-08-14T00:03:22.000Z,28.533,98.004,33,5.1,mb,,,,,us,usp0000q33,2014-11-06T23:21:43.496Z,"Xizang-Yunnan border region",earthquake,,,,,reviewed,us,us
1977-07-22T06:40:31.300Z,9.342,93.137,47,5.4,mb,,,,,us,usp0000pu9,2014-11-06T23:21:43.069Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1977-07-21T23:32:12.100Z,30.288,94.85,33,5,mb,,,,,us,usp0000pu0,2014-11-06T23:21:43.060Z,"eastern Xizang",earthquake,,,,,reviewed,us,us
1977-07-18T14:22:52.600Z,35.527,70.306,69,5.2,mb,,,,,us,usp0000psh,2016-11-09T23:00:41.918Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-07-04T21:01:57.500Z,37.361,72.047,146,5,mb,,,,,us,usp0000pm4,2014-11-06T23:21:42.858Z,"Tajikistan",earthquake,,,,,reviewed,us,us
1977-06-13T13:40:50.300Z,36.433,71.299,121,5,mb,,,,,us,usp0000p9g,2014-11-06T23:21:42.381Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-06-03T02:31:04.700Z,36.436,70.762,210,5.5,mb,,,,,us,usp0000p4v,2016-11-09T22:40:18.009Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-05-17T09:30:55.000Z,36.42,71.079,116,5,mb,,,,,us,usp0000nxf,2014-11-06T23:21:41.952Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-05-12T12:20:00.700Z,21.747,92.99,40,5.7,ms,,,,,us,usp0000nus,2017-04-26T17:30:44.866Z,"Myanmar-Bangladesh border region",earthquake,,,,,reviewed,us,us
1977-05-04T02:37:44.400Z,36.934,71.389,122,5.3,mb,,,,,us,usp0000nrf,2014-11-06T23:21:41.653Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-04-18T00:13:04.600Z,36.454,70.778,217,5.4,mb,,,,,us,usp0000nf1,2016-11-09T22:19:44.730Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-04-13T11:33:51.800Z,36.468,70.907,196,5.3,mb,,,,,us,usp0000nd3,2016-11-09T22:17:20.676Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-04-02T00:06:29.800Z,36.531,71.403,222,5.3,mb,,,,,us,usp0000n7v,2014-11-06T23:21:40.624Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-03-27T05:36:49.200Z,32.706,78.545,26,5,mb,,,,,us,usp0000n4z,2014-11-06T23:21:40.510Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1977-03-04T22:58:47.700Z,36.823,72.05,50,5,mb,,,,,us,usp0000mtg,2014-11-06T23:21:40.062Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-02-19T23:43:26.400Z,34.701,81.258,19,5.1,mb,,,,,us,usp0000mmz,2014-11-06T23:21:39.918Z,"western Xizang",earthquake,,,,,reviewed,us,us
1977-02-19T06:15:25.000Z,31.786,78.417,40,5.4,mb,,,,,us,usp0000mmf,2016-11-09T21:54:47.560Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1977-02-17T19:00:38.600Z,37.535,69.115,59,5,mb,,,,,us,usp0000mkr,2014-11-06T23:21:39.885Z,"Tajikistan",earthquake,,,,,reviewed,us,us
1977-02-14T00:22:38.400Z,33.595,73.253,33,5.2,mb,,,,,us,usp0000mjg,2014-11-06T23:21:39.853Z,"Pakistan",earthquake,,,,,reviewed,us,us
1977-02-12T04:49:16.000Z,36.985,71.275,98,5.4,mb,,,,,us,usp0000mhq,2016-11-09T21:51:39.986Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-01-19T00:46:18.300Z,37.022,95.697,33,5.9,mb,,,,,us,usp0000m88,2016-11-09T21:42:10.756Z,"northern Qinghai, China",earthquake,,,,,reviewed,us,us
1977-01-16T00:30:08.200Z,35.903,70.749,89,5,mb,,,,,us,usp0000m6j,2014-11-06T23:21:39.342Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-01-07T06:31:13.200Z,34.549,70.972,46,5.1,mb,,,,,us,usp0000m38,2014-11-06T23:21:39.251Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1977-01-06T21:50:08.100Z,31.048,88.052,33,5.2,mb,,,,,us,usp0000m37,2014-11-06T23:21:39.250Z,"western Xizang",earthquake,,,,,reviewed,us,us
1976-12-17T10:02:11.300Z,33.34,93.914,33,5.1,mb,,,,,us,usp0000kt3,2014-11-06T23:21:38.635Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1976-12-15T04:35:11.400Z,23.126,94.606,97,5,mb,,,,,us,usp0000krz,2014-11-06T23:21:38.603Z,"Myanmar",earthquake,,,,,reviewed,us,us
1976-11-27T21:42:12.200Z,36.507,71.042,190,6.1,mb,,,,,us,usp0000khb,2016-11-10T00:53:26.519Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-11-17T17:23:23.600Z,36.468,71.162,233,5.4,mb,,,,,us,usp0000kcg,2015-05-13T18:53:12.000Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-10-23T16:09:19.800Z,28.676,86.228,63,5.1,mb,,,,,us,usp0000k0f,2014-11-06T23:21:37.835Z,"western Xizang",earthquake,,,,,reviewed,us,us
1976-10-13T06:24:17.100Z,35.887,70.815,104,5,mb,,,,,us,usp0000jv0,2014-11-06T23:21:37.703Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-10-03T02:44:14.700Z,36.16,69.456,50,5.1,mb,,,,,us,usp0000jr2,2014-11-06T23:21:37.598Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-10-01T11:27:25.300Z,36.002,77.329,84,5.2,mb,,,,,us,usp0000jqd,2014-11-06T23:21:37.582Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,us
1976-09-29T07:47:17.500Z,31.771,78.348,29,5,mb,,,,,us,usp0000jp5,2014-11-06T23:21:37.552Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1976-09-29T02:51:27.000Z,29.817,81.39,33,5,mb,,,,,us,usp0000jp1,2014-11-06T23:21:37.550Z,"Nepal",earthquake,,,,,reviewed,us,us
1976-09-14T06:43:52.300Z,29.795,89.559,82,5.5,mb,,,,,us,usp0000jd1,2015-05-13T18:53:12.000Z,"western Xizang",earthquake,,,,,reviewed,us,us
1976-09-08T20:13:02.300Z,32.046,78.684,18,5.4,mb,,,,,us,usp0000j9x,2015-05-13T18:53:12.000Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1976-09-07T14:03:06.100Z,37.017,69.41,72,5.1,mb,,,,,us,usp0000j99,2014-11-06T23:21:37.087Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-09-01T10:46:24.800Z,36.203,71.373,110,5,mb,,,,,us,usp0000j59,2014-11-06T23:21:36.982Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-08-12T23:26:46.200Z,26.68,97.07,27,6.4,mb,,,,,us,usp0000htr,2017-04-26T17:29:54.677Z,"Myanmar",earthquake,,,,,reviewed,us,us
1976-06-30T12:18:43.400Z,37.116,78.65,33,5,mb,,,,,us,usp0000h4p,2014-11-06T23:21:36.035Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,us
1976-06-23T15:38:39.400Z,21.415,88.79,23,5.3,mb,,,,,us,usp0000h0v,2017-04-13T21:49:40.005Z,"near the coast of West Bengal, India",earthquake,,,,,reviewed,us,us
1976-05-10T18:43:53.500Z,29.284,81.46,33,5.2,mb,,,,,us,usp0000g8z,2014-11-06T23:21:35.123Z,"Nepal",earthquake,,,,,reviewed,us,us
1976-04-21T19:09:59.600Z,10.281,92.875,33,5.7,mb,,,,,us,usp0000fzt,2014-11-06T23:21:34.896Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1976-04-05T21:23:30.800Z,21.817,95.417,44,5.5,ms,,,,,us,usp0000fsf,2014-11-06T23:21:34.736Z,"Myanmar",earthquake,,,,,reviewed,us,us
1976-03-31T21:09:36.600Z,36.312,71.499,106,5,mb,,,,,us,usp0000fqn,2014-11-06T23:21:34.699Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-02-05T12:04:34.300Z,31.32,76.953,37,5,mb,,,,,us,usp0000ey1,2014-11-06T23:21:33.980Z,"Punjab-Himachal Pradesh border region, India",earthquake,,,,,reviewed,us,us
1976-01-23T01:26:04.600Z,36.099,70.92,92,5.1,mb,,,,,us,usp0000ep0,2014-11-06T23:21:33.662Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1976-01-08T22:34:24.900Z,33.021,76.186,33,5,mb,,,,,us,usp0000ec2,2014-11-06T23:21:33.438Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1976-01-07T00:24:54.100Z,32.854,75.964,50,5.4,mb,,,,,us,usp0000eaw,2014-11-06T23:21:33.413Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1976-01-02T06:27:46.700Z,36.381,71.245,93,5,mb,,,,,us,usp0000e8f,2014-11-06T23:21:33.363Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1975-12-30T08:57:24.100Z,18.136,96.431,33,5.2,ms,,,,,us,usp0000e5u,2014-11-06T23:21:33.151Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-12-29T05:07:59.200Z,26.82,97.156,48,5.3,mb,,,,,us,usp0000e4z,2015-05-13T18:53:11.000Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-12-13T22:35:44.200Z,23.678,94.333,63,5.2,mb,,,,,us,usp0000dwr,2014-11-06T23:21:32.926Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-12-11T10:09:51.800Z,32.841,75.989,59,5.1,mb,,,,,us,usp0000dvz,2014-11-06T23:21:32.911Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1975-12-10T05:03:42.300Z,32.825,76.19,33,5,mb,,,,,us,usp0000dvj,2014-11-06T23:21:32.903Z,"Himachal Pradesh, India",earthquake,,,,,reviewed,us,us
1975-12-10T03:26:08.400Z,33.017,76.095,21,5.4,mb,,,,,us,usp0000dvh,2015-05-13T18:53:11.000Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1975-12-05T07:37:11.400Z,33.029,76.022,33,5.4,mb,,,,,us,usp0000du4,2015-05-13T18:53:11.000Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1975-11-26T15:02:32.900Z,28.343,87.636,33,5.1,mb,,,,,us,usp0000dqz,2014-11-06T23:21:32.812Z,"western Xizang",earthquake,,,,,reviewed,us,us
1975-11-07T05:42:32.300Z,33.29,95.325,33,5.2,mb,,,,,us,usp0000dfg,2014-11-06T23:21:32.536Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1975-11-05T00:35:57.200Z,32.035,78.809,28,5.2,mb,,,,,us,usp0000deh,2014-11-06T23:21:32.493Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-10-30T14:36:42.500Z,32.901,75.991,34,5.2,mb,,,,,us,usp0000dbk,2014-11-06T23:21:32.395Z,"Kashmir-India border region",earthquake,,,,,reviewed,us,us
1975-10-28T05:40:42.300Z,8.663,94.065,33,5,mb,,,,,us,usp0000dan,2014-11-06T23:21:32.377Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1975-10-27T14:27:13.600Z,37.22,78.069,33,5.1,mb,,,,,us,usp0000da9,2014-11-06T23:21:32.363Z,"southern Xinjiang, China",earthquake,,,,,reviewed,us,us
1975-09-29T13:42:47.100Z,18.297,96.367,64,5.1,mb,,,,,us,usp0000czq,2014-11-06T23:21:32.156Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-09-19T17:59:33.000Z,31.973,78.476,33,5.1,mb,,,,,us,usp0000cvm,2014-11-06T23:21:32.073Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1975-09-06T04:44:35.700Z,29.283,82.161,33,5.1,mb,,,,,us,usp0000cqc,2014-11-06T23:21:31.831Z,"Nepal",earthquake,,,,,reviewed,us,us
1975-08-29T20:40:01.300Z,9.307,94.186,33,5,mb,,,,,us,usp0000cn6,2014-11-06T23:21:31.789Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,us
1975-08-25T10:46:29.900Z,36.58,69.22,32,5.2,mb,,,,,us,usp0000cm1,2014-11-06T23:21:31.767Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1975-07-29T02:40:58.200Z,32.555,78.457,51,5.5,mb,,,,,us,usp0000c7f,2014-11-06T23:21:31.510Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-07-23T03:03:11.600Z,26.509,96.387,33,5.2,mb,,,,,us,usp0000c4u,2014-11-06T23:21:31.347Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-07-19T06:10:54.900Z,31.92,78.605,40,5.3,mb,,,,,us,usp0000c1j,2017-04-13T21:48:52.872Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1975-07-08T12:04:42.400Z,21.485,94.7,157,6.5,mb,,,,,us,usp0000bxy,2017-04-13T21:48:50.429Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-06-30T08:50:43.300Z,13.063,93.241,33,5.1,mb,,,,,us,usp0000bu5,2014-11-06T23:21:31.062Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1975-06-28T21:32:02.200Z,22.66,94.995,130,5.1,mb,,,,,us,usp0000btn,2014-11-06T23:21:31.050Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-06-28T06:07:50.400Z,29.099,95.623,33,5,mb,,,,,us,usp0000btc,2014-11-06T23:21:31.045Z,"eastern Xizang-India border region",earthquake,,,,,reviewed,us,us
1975-06-24T15:38:27.800Z,27.473,87.294,33,5.2,mb,,,,,us,usp0000brn,2014-11-06T23:21:31.007Z,"Nepal",earthquake,,,,,reviewed,us,us
1975-06-10T11:50:09.100Z,28.231,95.9,26,5.1,mb,,,,,us,usp0000bdk,2014-11-06T23:21:30.595Z,"Arunachal Pradesh, India",earthquake,,,,,reviewed,us,us
1975-06-04T02:24:32.900Z,35.866,79.848,33,5.8,ms,,,,,us,usp0000ba9,2015-05-13T18:53:10.000Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1975-06-03T03:23:37.400Z,26.551,97.001,32,5.4,mb,,,,,us,usp0000b9u,2014-11-06T23:21:30.515Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-06-03T00:37:40.100Z,26.592,96.99,27,5.2,mb,,,,,us,usp0000b9q,2014-11-06T23:21:30.512Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-05-30T17:45:00.600Z,26.642,97.025,57,5.6,mb,,,,,us,usp0000b8a,2017-04-26T17:28:29.410Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-05-21T03:16:20.600Z,23.872,94.108,72,5.3,mb,,,,,us,usp0000b3v,2015-05-13T18:53:10.000Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-05-19T19:47:44.800Z,35.16,80.801,26,5.5,mb,,,,,us,usp0000b35,2015-05-13T18:53:10.000Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1975-05-15T21:07:34.400Z,12.145,93.721,103,5,mb,,,,,us,usp0000b1v,2014-11-06T23:21:30.338Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1975-05-14T22:23:02.800Z,36.082,70.894,99,5.5,mb,,,,,us,usp0000b1g,2015-05-13T18:53:10.000Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1975-05-05T19:27:44.500Z,35.942,79.934,22,5,mb,,,,,us,usp0000axg,2014-11-06T23:21:30.198Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1975-05-05T05:18:49.300Z,33.093,92.924,33,6.1,ms,,,,,us,usp0000axa,2017-04-26T17:28:26.174Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1975-04-30T03:06:27.000Z,35.963,80.148,29,5.1,mb,,,,,us,usp0000aun,2014-11-06T23:21:30.096Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1975-04-29T03:07:59.600Z,35.829,80.036,33,5,mb,,,,,us,usp0000au7,2014-11-06T23:21:30.082Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1975-04-28T11:58:34.200Z,35.88,80.016,31,5.9,ms,,,,,us,usp0000au1,2014-11-06T23:21:30.068Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
1975-04-28T11:06:43.500Z,35.819,79.915,33,6.3,ms,,,,,us,usp0000atz,2017-04-26T17:28:25.513Z,"Kashmir-Xinjiang border region",earthquake,,,,,reviewed,us,us
1975-04-24T01:35:51.300Z,27.238,86.902,33,5.1,mb,,,,,us,usp0000asj,2014-11-06T23:21:29.951Z,"Nepal",earthquake,,,,,reviewed,us,us
1975-04-07T06:41:01.400Z,34.939,73.05,37,5,mb,,,,,us,usp0000agz,2014-11-06T23:21:29.653Z,"Pakistan",earthquake,,,,,reviewed,us,us
1975-03-22T15:32:15.400Z,29.969,68.978,42,5.1,mb,,,,,us,usp0000ab9,2014-11-06T23:21:29.465Z,"Pakistan",earthquake,,,,,reviewed,us,us
1975-03-18T18:44:16.400Z,35.167,86.571,33,5.8,ms,,,,,us,usp0000a9z,2014-11-06T23:21:29.421Z,"western Xizang",earthquake,,,,,reviewed,us,us
1975-03-14T18:48:42.900Z,34.009,95.479,33,5.1,mb,,,,,us,usp0000a82,2014-11-06T23:21:29.359Z,"southern Qinghai, China",earthquake,,,,,reviewed,us,us
1975-03-13T08:11:37.700Z,11.108,95.145,33,5.2,mb,,,,,us,usp0000a77,2014-11-06T23:21:29.332Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1975-03-03T19:24:23.100Z,24.135,93.548,42,5,mb,,,,,us,usp0000a3q,2014-11-06T23:21:29.208Z,"Manipur, India region",earthquake,,,,,reviewed,us,us
1975-03-03T09:48:23.800Z,36.375,70.859,201,5.3,mb,,,,,us,usp0000a3g,2015-05-13T18:53:10.000Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1975-02-28T23:56:36.600Z,36.46,70.698,200,5.3,mb,,,,,us,usp0000a2r,2014-11-06T23:21:29.179Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1975-02-28T10:55:49.500Z,37.179,71.562,75,5.1,mb,,,,,us,usp0000a2f,2014-11-06T23:21:29.170Z,"Tajikistan",earthquake,,,,,reviewed,us,us
1975-02-17T03:38:19.800Z,17.638,97.902,6,5.9,ms,,,,,us,usp00009y5,2017-04-26T17:28:12.441Z,"Myanmar",earthquake,,,,,reviewed,us,us
1975-02-02T19:14:09.700Z,32.595,78.529,21,5.1,mb,,,,,us,usp00009s4,2014-11-06T23:21:28.705Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-31T12:38:52.400Z,28.1,84.729,33,5.4,mb,,,,,us,usp00009r6,2014-11-06T23:21:28.674Z,"Nepal",earthquake,,,,,reviewed,us,us
1975-01-27T08:10:18.700Z,32.464,78.728,33,5,mb,,,,,us,usp00009ps,2014-11-06T23:21:28.623Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-22T08:30:37.100Z,14.65,96.139,15,5.5,mb,,,,,us,usp00009kk,2014-11-06T23:21:28.501Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,us
1975-01-19T13:04:36.600Z,32.131,78.642,33,5,mb,,,,,us,usp00009jm,2014-11-06T23:21:28.464Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-19T08:12:08.100Z,31.95,78.521,33,6,mb,,,,,us,usp00009jf,2015-05-13T18:53:10.000Z,"western Xizang-India border region",earthquake,,,,,reviewed,us,us
1975-01-19T08:02:02.500Z,32.455,78.43,33,6.8,ms,,,,,us,usp00009jd,2017-04-26T17:28:09.146Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1975-01-19T08:00:24.300Z,32.437,78.599,60,5.3,mb,,,,,us,usp00009jc,2014-11-06T23:21:28.456Z,"Kashmir-Xizang border region",earthquake,,,,,reviewed,us,us
1974-12-30T04:47:44.300Z,35.991,69.718,116,5.3,mb,,,,,us,usp00009a7,2015-05-13T18:53:10.000Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
1974-12-28T22:38:50.900Z,35.205,72.955,33,5,mb,,,,,us,usp000099j,2014-11-06T23:21:28.040Z,"Pakistan",earthquake,,,,,reviewed,us,us
1974-12-28T22:28:17.400Z,35.041,72.951,33,5,mb,,,,,us,usp000099h,2014-11-06T23:21:28.039Z,"Pakistan",earthquake,,,,,reviewed,us,us
1974-12-28T12:46:08.500Z,35.128,72.923,33,5,mb,,,,,us,usp000099g,2014-11-06T23:21:28.038Z,"Pakistan",earthquake,,,,,reviewed,us,us
